insee_code,name,postal_code,lat,lon,population
05004,Ancelle,05260,44.619500,6.228800,1017
55009,Ancemont,55320,49.063200,5.381100,527
44003,Ancenis-Saint-Géréon,44150,47.382000,-1.168100,11600
55010,Ancerville,55170,48.639100,5.026600,2569
57020,Ancerville,57580,49.031800,6.398800,300
54014,Ancerviller,54450,48.532800,6.835200,245
21013,Ancey,21410,47.335200,4.822600,451
08011,Anchamps,08500,49.925500,4.661800,216
70017,Anchenoncourt-et-Chazel,70210,47.863500,6.116000,224
37004,Anché,37500,47.129800,0.309100,426
86003,Anché,86700,46.349700,0.268300,324
02015,Ancienville,02600,49.219600,3.206500,78
70018,Ancier,70100,47.444400,5.636700,523
72005,Ancinnes,72610,48.361800,0.177200,895
65006,Ancizan,65440,42.903300,0.292400,294
76008,Ancourt,76370,49.911000,1.183500,618
76009,Ancourteville-sur-Héricourt,76560,49.691400,0.661300,354
76010,Ancretiéville-Saint-Victor,76760,49.655500,0.968100,382
76011,Ancretteville-sur-Mer,76540,49.789100,0.503700,143
50008,Anctoville-sur-Boscq,50400,48.845600,-1.528000,435
69008,Ancy,69490,45.836200,4.509800,671
57021,Ancy-Dornot,57130,49.064500,6.047400,1490
89005,Ancy-le-Franc,89160,47.771800,4.163500,834
89006,Ancy-le-Libre,89160,47.803400,4.149200,137
26008,Ancône,26200,44.580300,4.719700,1338
80022,Andainville,80140,49.890900,1.785700,233
07009,Andance,07340,45.231600,4.797200,1192
26009,Andancette,26140,45.247500,4.812700,1330
80023,Andechy,80700,49.715500,2.708500,282
22002,Andel,22400,48.493000,-2.554900,1180
02016,Andelain,02800,49.642800,3.368600,212
03004,Andelaroche,03120,46.248000,3.740000,214
70019,Andelarre,70000,47.588700,6.092900,153
70020,Andelarrot,70000,47.580800,6.094200,246
15004,Andelat,15100,45.065300,3.055000,468
90001,Andelnans,90400,47.601700,6.862800,1093
52008,Andelot-Blancheville,52700,48.236500,5.281000,799
39010,Andelot-Morval,39320,46.423500,5.427800,90
39009,Andelot-en-Montagne,39110,46.860400,5.927700,574
78013,Andelu,78770,48.887000,1.809400,550
55011,Andernay,55800,48.782700,4.952400,236
33005,Andernos-les-Bains,33510,44.752900,-1.082000,12710
54015,Anderny,54560,49.337100,5.881800,254
01009,Andert-et-Condon,01300,45.784100,5.660700,348
60012,Andeville,60570,49.258400,2.166900,3434
81012,Andillac,81140,44.005500,1.894500,127
17008,Andilly,17230,46.261500,-1.015700,2350
54016,Andilly,54200,48.766500,5.888300,275
74009,Andilly,74350,46.069800,6.072600,1013
95014,Andilly,95580,49.009800,2.302000,2742
52009,Andilly-en-Bassigny,52360,47.927700,5.522800,108
47009,Andiran,47170,44.104200,0.286300,260
67010,Andlau,67140,48.393500,7.387100,1757
64021,Andoins,64420,43.300800,-0.225800,727
68007,Andolsheim,68280,48.064500,7.438900,2199
06003,Andon,06750,43.775500,6.821100,665
45005,Andonville,45480,48.274000,2.023300,247
70021,Andornay,70200,47.659400,6.599100,175
53005,Andouillé,53240,48.176900,-0.791100,2321
35003,Andouillé-Neuville,35250,48.299300,-1.595100,1017
81013,Andouque,81350,44.000900,2.304300,383
64022,Andrein,64390,43.401800,-0.889800,136
62031,Andres,62340,50.865000,1.919100,1523
65007,Andrest,65390,43.315600,0.065500,1340
77004,Andrezel,77390,48.613900,2.805100,336
89007,Andryes,89480,47.534600,3.453900,450
78015,Andrésy,78570,48.977800,2.049600,13834
42005,Andrézieux-Bouthéon,42160,45.535300,4.277300,10425
30010,Anduze,30140,44.054000,3.976600,3391
27015,Andé,27430,49.227100,1.248000,1343
28007,Anet,28260,48.851000,1.443200,2721
64023,Angaïs,64510,43.239900,-0.246500,885
16012,Angeac-Champagne,16130,45.613100,-0.287700,495
16013,Angeac-Charente,16120,45.624700,-0.083300,287
08013,Angecourt,08450,49.633200,4.973900,382
16014,Angeduc,16300,45.478700,-0.055200,145
89008,Angely,89440,47.560300,4.011200,152
90002,Angeot,90150,47.695800,7.003200,354
49007,Angers,49000,47.481900,-0.562900,159022
14012,Angerville,14430,49.244000,-0.029000,184
91016,Angerville,91670,48.311600,2.005700,4428
76012,Angerville-Bailleul,76110,49.668100,0.452700,196
76014,Angerville-l'Orcher,76280,49.584700,0.295100,1395
27017,Angerville-la-Campagne,27930,48.987600,1.157500,1433
76013,Angerville-la-Martel,76540,49.767200,0.503700,1079
91017,Angervilliers,91470,48.591600,2.059300,1772
82003,Angeville,82210,43.988600,1.034100,239
57022,Angevillers,57440,49.390200,6.047500,1404
60013,Angicourt,60940,49.314800,2.502400,1345
76015,Angiens,76740,49.833600,0.802100,513
70022,Angirey,70700,47.452400,5.777300,152
60014,Angivillers,60130,49.489300,2.500100,155
33006,Anglade,33390,45.212300,-0.641400,887
15005,Anglards-de-Saint-Flour,15100,44.988100,3.163500,412
15006,Anglards-de-Salers,15380,45.199000,2.485400,727
46004,Anglars,46120,44.750200,1.897800,218
46005,Anglars-Juillac,46140,44.484900,1.209900,330
46006,Anglars-Nozac,46300,44.782300,1.405000,400
12008,Anglars-Saint-Félix,12390,44.414300,2.235200,930
01010,Anglefort,01350,45.908600,5.794800,1174
88008,Anglemont,88700,48.377300,6.671300,144
04007,Angles,04170,43.944200,6.553100,72
85004,Angles,85750,46.387300,-1.404500,3115
86004,Angles-sur-l'Anglin,86260,46.702800,0.896100,370
76017,Anglesqueville-l'Esneval,76280,49.631800,0.234600,678
76016,Anglesqueville-la-Bras-Long,76740,49.779700,0.782700,134
64024,Anglet,64600,43.489300,-1.519300,43271
17009,Angliers,17540,46.204900,-0.949900,1447
86005,Angliers,86330,46.936500,0.099200,612
51009,Anglure,51260,48.589100,3.816600,777
71008,Anglure-sous-Dun,71170,46.235900,4.369400,143
51010,Angluzelles-et-Courcelles,51230,48.664600,3.912500,149
81014,Anglès,81260,43.536800,2.592100,515
24008,Angoisse,24270,45.432300,1.152800,598
54017,Angomont,54540,48.504300,6.979900,75
65010,Angos,65690,43.199000,0.166100,230
17010,Angoulins,17690,46.108300,-1.110000,4240
16015,Angoulême,16000,45.645800,0.145000,41908
40003,Angoumé,40990,43.706700,-1.139600,261
64025,Angous,64190,43.291200,-0.812400,96
66005,Angoustrine-Villeneuve-des-Escaldes,66760,42.546000,1.944300,542
62032,Angres,62143,50.411900,2.753800,4641
40004,Angresse,40150,43.659100,-1.362400,2277
49008,Angrie,49440,47.581900,-0.967700,913
02017,Anguilcourt-le-Sart,02800,49.697100,3.424000,274
60015,Angy,60250,49.334900,2.329600,1124
41002,Angé,41400,47.314200,1.242000,795
64026,Anhaux,64220,43.144200,-1.302100,389
59007,Anhiers,59194,50.403700,3.154600,888
34010,Aniane,34150,43.686000,3.591100,2979
59008,Aniche,59580,50.330100,3.258300,9963
14015,Anisy,14610,49.253100,-0.400000,819
02018,Anizy-le-Grand,02320,49.515900,3.442600,2472
70023,Anjeux,70800,47.881400,6.209900,148
38009,Anjou,38150,45.349300,4.882000,1031
36004,Anjouin,36210,47.202000,1.807700,313
90003,Anjoutey,90170,47.705500,6.922700,611
65012,Anla,65370,43.005000,0.593500,90
58006,Anlezy,58270,46.968800,3.492500,240
24009,Anlhiac,24160,45.324100,1.119400,264
58007,Annay,58450,47.529700,2.941500,343
62033,Annay,62880,50.460600,2.884900,4571
89009,Annay-la-Côte,89200,47.551500,3.869900,329
89010,Annay-sur-Serein,89310,47.732400,3.956300,205
14016,Annebault,14430,49.249200,0.054700,521
74010,Annecy,74000,45.902400,6.126400,132117
08014,Annelles,08310,49.434100,4.414100,127
74012,Annemasse,74100,46.189000,6.247600,37628
17011,Annepont,17350,45.844600,-0.606700,399
62034,Annequin,62149,50.502800,2.718000,2133
24010,Annesse-et-Beaulieu,24430,45.181300,0.592700,1511
77005,Annet-sur-Marne,77410,48.923200,2.706700,3408
59010,Anneux,59400,50.155600,3.123000,258
76020,Anneville-Ambourville,76480,49.451800,0.896000,1153
50013,Anneville-en-Saire,50760,49.636900,-1.283600,370
76019,Anneville-sur-Scie,76590,49.839400,1.093500,405
26010,Anneyron,26140,45.271800,4.889200,4169
17012,Annezay,17380,46.007500,-0.697900,168
62035,Annezin,62232,50.542200,2.616600,5825
39011,Annoire,39120,46.958500,5.279600,423
02019,Annois,02480,49.712200,3.176100,349
38010,Annoisin-Chatelans,38460,45.765700,5.289000,719
18006,Annoix,18340,46.971200,2.545000,250
07010,Annonay,07100,45.244900,4.641900,17274
52012,Annonville,52230,48.386500,5.270700,28
04008,Annot,04240,43.963100,6.663100,1009
76021,Annouville-Vilmesnil,76110,49.678900,0.433500,447
89012,Annoux,89440,47.626700,4.051800,85
89011,Annéot,89200,47.519800,3.880800,112
52011,Annéville-la-Prairie,52310,48.199500,5.087500,95
59011,Annœullin,59112,50.527500,2.924200,10847
59012,Anor,59186,49.996500,4.121600,3099
64027,Anos,64160,43.399200,-0.289800,174
71009,Anost,71550,47.078800,4.097700,695
88009,Anould,88650,48.179400,6.939000,3234
54018,Anoux,54150,49.273900,5.868300,270
64028,Anoye,64350,43.397700,-0.137500,140
76022,Anquetierville,76490,49.536900,0.635600,329
52013,Anrosey,52500,47.846800,5.657400,121
16016,Ansac-sur-Vienne,16500,45.993400,0.626000,815
60016,Ansacq,60250,49.351300,2.363100,273
32002,Ansan,32270,43.686000,0.784300,75
54019,Ansauville,54470,48.811000,5.826000,76
60017,Ansauvillers,60120,49.567000,2.386500,1134
69009,Anse,69480,45.945100,4.704900,8206
66006,Ansignan,66220,42.764600,2.523300,164
65013,Ansost,65140,43.432300,0.110100,58
84002,Ansouis,84240,43.733800,5.468200,1064
59013,Anstaing,59152,50.602600,3.187600,1631
47010,Antagnac,47700,44.356100,-0.002300,223
15007,Anterrieux,15110,44.827000,3.063700,122
25018,Anteuil,25340,47.376900,6.578100,602
17013,Antezant-la-Chapelle,17400,45.998700,-0.479700,367
54020,Anthelupt,54110,48.601200,6.416700,440
51012,Anthenay,51700,49.141400,3.736800,70
08015,Antheny,08260,49.842300,4.308400,100
21014,Antheuil,21360,47.176300,4.746300,63
60019,Antheuil-Portes,60162,49.500200,2.733300,408
58008,Anthien,58800,47.308700,3.726500,173
38011,Anthon,38280,45.781200,5.158300,1154
74013,Anthy-sur-Léman,74200,46.353700,6.427500,2495
47011,Anthé,47370,44.370200,0.958200,194
06004,Antibes,06160,43.582300,7.104800,77637
65014,Antichan,65370,42.991800,0.583100,41
31009,Antichan-de-Frontignes,31510,42.967900,0.674400,158
15008,Antignac,15240,45.354500,2.560800,284
31010,Antignac,31110,42.830500,0.587600,83
85005,Antigny,85120,46.614100,-0.757600,1027
86006,Antigny,86310,46.534300,0.842700,550
21015,Antigny-la-Ville,21230,47.100600,4.559900,86
57024,Antilly,57640,49.199500,6.248100,198
60020,Antilly,60620,49.155500,2.988700,273
65015,Antin,65220,43.332400,0.290400,92
2B016,Antisanti,20270,42.157000,9.386100,591
65016,Antist,65200,43.119400,0.135700,189
37005,Antogny-le-Tillac,37800,46.969700,0.553500,485
49009,Antoigné,49260,47.079300,-0.138200,441
63005,Antoingt,63340,45.505100,3.181500,413
24011,Antonne-et-Trigonant,24420,45.227500,0.828900,1185
92002,Antony,92160,48.750700,2.297600,64263
86007,Antran,86100,46.881300,0.518200,1148
09011,Antras,09800,42.871300,0.902300,74
32003,Antras,32360,43.730400,0.446500,40
48005,Antrenas,48100,44.589400,3.254400,331
11010,Antugnac,11190,42.962700,2.217400,291
71010,Antully,71400,46.887600,4.401100,789
62036,Anvin,62134,50.450600,2.261400,700
76023,Anvéville,76560,49.700300,0.751000,291
02020,Any-Martin-Rieux,02500,49.885100,4.219000,456
63006,Anzat-le-Luguet,63420,45.326500,3.010400,167
57025,Anzeling,57320,49.270400,6.463000,480
47012,Anzex,47700,44.284900,0.170400,332
59014,Anzin,59410,50.376000,3.511200,13183
62037,Anzin-Saint-Aubin,62223,50.320600,2.738400,2833
71011,Anzy-le-Duc,71110,46.320900,4.076100,419
23004,Anzême,23000,46.259200,1.852800,551
65009,Anères,65150,43.077700,0.464700,166
38012,Aoste,38490,45.601500,5.611000,2876
51013,Aougny,51170,49.187800,3.726700,103
08016,Aouste,08290,49.796300,4.310100,196
26011,Aouste-sur-Sye,26400,44.702700,5.060400,2733
88010,Aouze,88170,48.383600,5.867500,190
57026,Apach,57480,49.460600,6.387800,1072
63007,Apchat,63420,45.378700,3.148800,162
15009,Apchon,15400,45.244600,2.701300,177
42006,Apinac,42550,45.393500,3.993900,437
81015,Appelle,81700,43.580900,1.956100,66
61005,Appenai-sous-Bellême,61130,48.339800,0.566100,275
25019,Appenans,25250,47.454900,6.568000,385
68008,Appenwihr,68280,48.026000,7.452200,586
50016,Appeville,50500,49.327500,-1.333300,200
27018,Appeville-Annebault,27290,49.325700,0.645900,1004
2A017,Appietto,20167,41.996500,8.731000,1749
60021,Appilly,60400,49.583000,3.122500,498
89013,Appoigny,89380,47.866900,3.520600,3114
38013,Apprieu,38140,45.391800,5.498300,3615
09012,Appy,09250,42.803200,1.743600,28
01011,Apremont,01100,46.204500,5.661900,415
08017,Apremont,08250,49.259000,4.967400,122
60022,Apremont,60300,49.233200,2.510400,636
70024,Apremont,70100,47.392900,5.532800,437
73017,Apremont,73190,45.499800,5.937500,979
85006,Apremont,85220,46.760000,-1.749800,2108
55012,Apremont-la-Forêt,55300,48.846700,5.620700,427
18007,Apremont-sur-Allier,18150,46.909200,3.018900,66
52014,Aprey,52250,47.773900,5.196600,187
84003,Apt,84400,43.881500,5.381400,10143
09013,Arabaux,09000,42.979900,1.635000,79
65017,Aragnouet,65170,42.778300,0.190800,289
11011,Aragon,11600,43.297400,2.303000,487
64029,Aramits,64570,43.134300,-0.720000,659
30012,Aramon,30390,43.899700,4.686900,4081
01012,Aranc,01110,45.997200,5.514000,331
64031,Arancou,64270,43.443700,-1.054400,187
01013,Arandas,01230,45.888500,5.498200,138
38297,Arandon-Passins,38510,45.706400,5.437300,1864
64032,Araujuzon,64190,43.346200,-0.827400,189
43007,Araules,43200,45.065500,4.173900,620
64033,Araux,64190,43.339400,-0.820300,136
33007,Arbanats,33640,44.667900,-0.402500,1357
31011,Arbas,31160,42.992500,0.903600,285
70025,Arbecey,70120,47.740300,5.937700,228
2A018,Arbellara,20110,41.670500,8.992600,165
01014,Arbent,01100,46.283800,5.687900,3555
01016,Arbigny,01190,46.480800,4.961300,462
52015,Arbigny-sous-Varennes,52500,47.861500,5.615000,87
73018,Arbin,73800,45.511400,6.073500,841
32004,Arblade-le-Bas,32720,43.704900,-0.175900,134
32005,Arblade-le-Haut,32110,43.741500,-0.066000,308
39013,Arbois,39600,46.887600,5.773000,3114
31012,Arbon,31160,43.001700,0.731100,93
64035,Arbonne,64210,43.420100,-1.553600,2447
77006,Arbonne-la-Forêt,77630,48.406400,2.556100,1021
34011,Arboras,34150,43.720500,3.473400,107
2A019,Arbori,20160,42.123000,8.795800,53
52016,Arbot,52160,47.846800,5.016600,60
25020,Arbouans,25400,47.488300,6.809500,876
40005,Arboucave,40320,43.606300,-0.441200,220
64036,Arbouet-Sussaute,64120,43.378300,-0.987400,313
58009,Arbourse,58350,47.247800,3.227500,123
66007,Arboussols,66320,42.666900,2.495300,130
01015,Arboys en Bugey,01300,45.718900,5.640400,710
35005,Arbrissel,35130,47.928300,-1.290900,266
64037,Arbus,64230,43.325300,-0.509400,1226
74015,Arbusigny,74930,46.089000,6.201200,1167
65018,Arbéost,65560,42.976200,-0.270700,73
64034,Arbérats-Sillègue,64120,43.340000,-0.991200,329
52017,Arc-en-Barrois,52210,47.948500,5.017900,671
25021,Arc-et-Senans,25610,47.034400,5.768600,1620
70026,Arc-lès-Gray,70100,47.462000,5.582800,2393
25025,Arc-sous-Cicon,25520,47.052400,6.403800,768
25026,Arc-sous-Montenot,25270,46.914800,6.008600,227
21021,Arc-sur-Tille,21560,47.339400,5.200700,2584
33009,Arcachon,33120,44.651500,-1.171800,11092
46007,Arcambal,46090,44.455700,1.543200,1004
64038,Arcangues,64200,43.426100,-1.507900,3657
21016,Arceau,21310,47.377500,5.197800,980
21017,Arcenant,21700,47.140700,4.840700,518
07012,Arcens,07310,44.896300,4.318400,346
17015,Arces,17120,45.553600,-0.895900,716
89014,Arces-Dilo,89320,48.104700,3.587700,615
21018,Arcey,21410,47.273700,4.826400,51
25022,Arcey,25750,47.520700,6.651000,1489
04009,Archail,04420,44.115000,6.330900,14
74016,Archamps,74160,46.120700,6.141700,2375
39014,Archelange,39290,47.152300,5.516300,219
15010,Arches,15200,45.297000,2.315200,192
88011,Arches,88380,48.108100,6.507700,1617
88012,Archettes,88380,48.132400,6.548400,1113
17016,Archiac,17520,45.521400,-0.301600,773
24012,Archignac,24590,45.016200,1.292200,409
03005,Archignat,03380,46.363400,2.410200,321
86009,Archigny,86210,46.668200,0.684600,1058
17017,Archingeay,17380,45.931200,-0.720600,765
02021,Archon,02360,49.744400,4.117600,76
42007,Arcinges,42460,46.135100,4.287700,216
33010,Arcins,33460,45.076200,-0.707100,540
51014,Arcis-le-Ponsart,51170,49.223500,3.686800,285
10006,Arcis-sur-Aube,10700,48.527500,4.140300,2785
28236,Arcisses,28400,48.336500,0.890000,2197
65019,Arcizac-Adour,65360,43.150200,0.089400,614
65020,Arcizac-ez-Angles,65100,43.095100,0.017100,248
65021,Arcizans-Avant,65400,42.960300,-0.119200,397
65022,Arcizans-Dessus,65400,42.996200,-0.162300,116
18009,Arcomps,18200,46.674300,2.419700,280
42008,Arcon,42370,46.009100,3.866900,106
21020,Arconcey,21320,47.217600,4.463300,217
63008,Arconsat,63250,45.900400,3.715400,565
10007,Arconville,10200,48.157300,4.732100,108
94003,Arcueil,94110,48.805300,2.332800,22200
02022,Arcy-Sainte-Restitue,02130,49.255700,3.477600,396
89015,Arcy-sur-Cure,89270,47.590900,3.765800,486
28008,Ardelles,28170,48.544500,1.176800,211
28009,Ardelu,28700,48.354400,1.913500,72
18010,Ardenais,18170,46.647100,2.348700,205
72007,Ardenay-sur-Mérize,72370,47.991600,0.430100,504
65023,Ardengost,65240,42.927300,0.413200,12
36005,Ardentes,36120,46.737300,1.815100,3715
63009,Ardes,63420,45.397800,3.127000,592
08018,Ardeuil-et-Montfauxelles,08400,49.267200,4.704800,79
17018,Ardillières,17290,46.044900,-0.893700,890
79012,Ardin,79160,46.489000,-0.559700,1257
32007,Ardizas,32430,43.726200,0.997700,217
31013,Ardiège,31210,43.064700,0.642400,381
07013,Ardoix,07290,45.189300,4.747200,1308
39015,Ardon,39300,46.771900,5.877300,109
45006,Ardon,45160,47.782500,1.874500,1203
76024,Ardouval,76680,49.739700,1.272900,158
62038,Ardres,62610,50.877200,1.982700,4389
2B020,Aregno,20220,42.594300,8.876500,588
41003,Areines,41100,47.797600,1.102100,572
76401,Arelaune-en-Seine,76940,49.465400,0.749200,2546
64039,Aren,64400,43.247100,-0.723300,246
40006,Arengosse,40110,44.029900,-0.781100,711
74018,Arenthon,74800,46.096100,6.338100,2097
39586,Aresches,39110,46.894200,5.921500,27
64041,Aressy,64320,43.277700,-0.327200,881
64040,Arette,64570,43.030400,-0.737100,1032
23005,Arfeuille-Châtain,23700,46.061600,2.436200,193
03006,Arfeuilles,03120,46.146800,3.738800,594
81016,Arfons,81110,43.419300,2.186500,188
64042,Argagnon,64300,43.462400,-0.674100,690
14019,Arganchy,14400,49.229500,-0.730400,220
57028,Argancy,57640,49.200300,6.214100,1381
10008,Argançon,10140,48.250800,4.597200,101
09014,Argein,09800,42.927800,0.989600,195
11012,Argeliers,11120,43.309000,2.913700,2124
34012,Argelliers,34380,43.732600,3.676400,1002
40007,Argelos,40700,43.581300,-0.619600,160
64043,Argelos,64450,43.448900,-0.346600,263
40008,Argelouse,40430,44.372800,-0.635900,92
65024,Argelès-Bagnères,65200,43.091000,0.197200,103
65025,Argelès-Gazost,65400,43.007100,-0.096600,2761
66008,Argelès-sur-Mer,66700,42.530000,3.023400,10616
14020,Argences,14370,49.135000,-0.158100,3959
12223,Argences en Aubrac,12210,44.781300,2.809800,1581
11013,Argens-Minervois,11200,43.245800,2.769200,395
18011,Argent-sur-Sauldre,18410,47.562500,2.422300,2023
61006,Argentan,61200,48.726300,-0.013000,13527
19010,Argentat-sur-Dordogne,19320,45.116600,1.931900,2881
89016,Argentenay,89160,47.820200,4.115900,82
95018,Argenteuil,95100,48.950100,2.247800,106130
89017,Argenteuil-sur-Armançon,89160,47.742100,4.092800,219
73019,Argentine,73220,45.493900,6.334100,959
77007,Argentières,77390,48.652400,2.868600,361
47013,Argenton,47250,44.383400,0.066100,331
36006,Argenton-sur-Creuse,36200,46.575200,1.494000,4786
79013,Argentonnay,79150,46.972100,-0.416400,3234
53007,Argentré,53210,48.094200,-0.624000,2906
